"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"328746",2,"allD",1,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328846",3,"allD",1,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328946",4,"allD",7,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329046",5,"allD",9,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329146",6,"allD",8,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329246",7,"allD",10,17,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328647",1,"allD",1,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328747",2,"allD",2,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328847",3,"allD",4,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328947",4,"allD",7,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329047",5,"allD",5,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329147",6,"allD",7,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329247",7,"allD",15,18,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328648",1,"allD",0,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328748",2,"allD",1,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328848",3,"allD",4,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328948",4,"allD",7,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329048",5,"allD",4,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329148",6,"allD",12,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329248",7,"allD",16,19,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328649",1,"allD",1,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328749",2,"allD",1,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328849",3,"allD",2,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328949",4,"allD",10,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329049",5,"allD",4,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329149",6,"allD",10,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329249",7,"allD",18,20,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328650",1,"allD",0,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328750",2,"allD",1,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328850",3,"allD",6,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328950",4,"allD",6,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329050",5,"allD",7,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329150",6,"allD",10,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329250",7,"allD",15,21,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328651",1,"allD",0,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328751",2,"allD",2,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328851",3,"allD",4,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328951",4,"allD",15,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329051",5,"allD",8,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329151",6,"allD",11,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329251",7,"allD",19,22,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328652",1,"allD",0,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328752",2,"allD",2,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328852",3,"allD",1,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328952",4,"allD",8,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329052",5,"allD",6,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329152",6,"allD",8,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329252",7,"allD",14,23,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328653",1,"allD",0,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328753",2,"allD",1,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328853",3,"allD",0,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328953",4,"allD",10,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329053",5,"allD",5,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329153",6,"allD",16,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329253",7,"allD",19,24,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328654",1,"allD",0,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328754",2,"allD",2,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328854",3,"allD",4,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328954",4,"allD",8,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329054",5,"allD",9,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329154",6,"allD",11,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329254",7,"allD",15,25,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328655",1,"allD",0,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328755",2,"allD",0,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328855",3,"allD",2,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328955",4,"allD",8,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329055",5,"allD",8,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329155",6,"allD",14,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329255",7,"allD",18,26,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328656",1,"allD",1,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328756",2,"allD",2,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328856",3,"allD",2,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328956",4,"allD",5,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329056",5,"allD",7,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329156",6,"allD",4,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329256",7,"allD",11,27,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328657",1,"allD",0,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328757",2,"allD",2,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328857",3,"allD",1,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328957",4,"allD",8,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329057",5,"allD",10,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329157",6,"allD",15,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329257",7,"allD",16,28,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328658",1,"allD",0,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328758",2,"allD",2,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328858",3,"allD",6,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328958",4,"allD",8,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329058",5,"allD",7,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329158",6,"allD",14,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329258",7,"allD",12,29,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328659",1,"allD",1,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328759",2,"allD",0,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328859",3,"allD",4,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328959",4,"allD",6,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329059",5,"allD",8,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329159",6,"allD",15,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"329259",7,"allD",18,30,"AM",167423,10,3400,10,1,0,0.9,5134839.2
"328660",1,"allD",1,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328760",2,"allD",1,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328860",3,"allD",13,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328960",4,"allD",27,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329060",5,"allD",36,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329160",6,"allD",37,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329260",7,"allD",67,1,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328661",1,"allD",0,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328761",2,"allD",6,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328861",3,"allD",28,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328961",4,"allD",30,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329061",5,"allD",30,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329161",6,"allD",48,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329261",7,"allD",46,2,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328662",1,"allD",0,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328762",2,"allD",4,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328862",3,"allD",17,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328962",4,"allD",33,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329062",5,"allD",28,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329162",6,"allD",34,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329262",7,"allD",54,3,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328663",1,"allD",0,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328763",2,"allD",6,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328863",3,"allD",20,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328963",4,"allD",30,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329063",5,"allD",28,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329163",6,"allD",37,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329263",7,"allD",60,4,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328664",1,"allD",0,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328764",2,"allD",5,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328864",3,"allD",19,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328964",4,"allD",28,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329064",5,"allD",34,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329164",6,"allD",43,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329264",7,"allD",42,5,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328665",1,"allD",0,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328765",2,"allD",3,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328865",3,"allD",17,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328965",4,"allD",36,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329065",5,"allD",28,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329165",6,"allD",34,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329265",7,"allD",51,6,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328666",1,"allD",0,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328766",2,"allD",4,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328866",3,"allD",20,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328966",4,"allD",22,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329066",5,"allD",36,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329166",6,"allD",52,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329266",7,"allD",47,7,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328667",1,"allD",0,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328767",2,"allD",6,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328867",3,"allD",24,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328967",4,"allD",34,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329067",5,"allD",34,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329167",6,"allD",38,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329267",7,"allD",51,8,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328668",1,"allD",0,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328768",2,"allD",2,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328868",3,"allD",20,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328968",4,"allD",23,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329068",5,"allD",25,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329168",6,"allD",36,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329268",7,"allD",55,9,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328669",1,"allD",0,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328769",2,"allD",7,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328869",3,"allD",13,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328969",4,"allD",26,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329069",5,"allD",38,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329169",6,"allD",35,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329269",7,"allD",46,10,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328670",1,"allD",0,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328770",2,"allD",6,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328870",3,"allD",13,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328970",4,"allD",31,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329070",5,"allD",17,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329170",6,"allD",36,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329270",7,"allD",41,11,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328671",1,"allD",0,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328771",2,"allD",4,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328871",3,"allD",16,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328971",4,"allD",32,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329071",5,"allD",25,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329171",6,"allD",40,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329271",7,"allD",51,12,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328672",1,"allD",0,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328772",2,"allD",2,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328872",3,"allD",21,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328972",4,"allD",30,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329072",5,"allD",26,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329172",6,"allD",41,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329272",7,"allD",56,13,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328673",1,"allD",0,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328773",2,"allD",5,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328873",3,"allD",15,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328973",4,"allD",30,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329073",5,"allD",21,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329173",6,"allD",52,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329273",7,"allD",54,14,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328674",1,"allD",2,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328774",2,"allD",5,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328874",3,"allD",18,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328974",4,"allD",33,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329074",5,"allD",32,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329174",6,"allD",34,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329274",7,"allD",47,15,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328675",1,"allD",1,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328775",2,"allD",5,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328875",3,"allD",10,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328975",4,"allD",39,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329075",5,"allD",18,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329175",6,"allD",42,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329275",7,"allD",51,16,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328676",1,"allD",1,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328776",2,"allD",4,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328876",3,"allD",19,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328976",4,"allD",33,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329076",5,"allD",30,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329176",6,"allD",50,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329276",7,"allD",52,17,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328677",1,"allD",2,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328777",2,"allD",7,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328877",3,"allD",15,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328977",4,"allD",34,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329077",5,"allD",26,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329177",6,"allD",39,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329277",7,"allD",44,18,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328678",1,"allD",0,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328778",2,"allD",2,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328878",3,"allD",15,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328978",4,"allD",34,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329078",5,"allD",25,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329178",6,"allD",27,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329278",7,"allD",53,19,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328679",1,"allD",0,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328779",2,"allD",5,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328879",3,"allD",18,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328979",4,"allD",40,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329079",5,"allD",19,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329179",6,"allD",49,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329279",7,"allD",52,20,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328680",1,"allD",0,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328780",2,"allD",7,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328880",3,"allD",16,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328980",4,"allD",33,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329080",5,"allD",34,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329180",6,"allD",36,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329280",7,"allD",42,21,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328681",1,"allD",0,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328781",2,"allD",3,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328881",3,"allD",13,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328981",4,"allD",33,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329081",5,"allD",21,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329181",6,"allD",33,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329281",7,"allD",50,22,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328682",1,"allD",2,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328782",2,"allD",2,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328882",3,"allD",18,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328982",4,"allD",28,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329082",5,"allD",26,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329182",6,"allD",39,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329282",7,"allD",45,23,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328683",1,"allD",0,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328783",2,"allD",4,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328883",3,"allD",16,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328983",4,"allD",36,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329083",5,"allD",26,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329183",6,"allD",49,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329283",7,"allD",43,24,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328684",1,"allD",1,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328784",2,"allD",6,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328884",3,"allD",19,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328984",4,"allD",22,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329084",5,"allD",37,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329184",6,"allD",45,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329284",7,"allD",53,25,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328685",1,"allD",1,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328785",2,"allD",4,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328885",3,"allD",18,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328985",4,"allD",23,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329085",5,"allD",28,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329185",6,"allD",37,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329285",7,"allD",44,26,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328686",1,"allD",0,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328786",2,"allD",7,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328886",3,"allD",23,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328986",4,"allD",28,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329086",5,"allD",19,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329186",6,"allD",42,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329286",7,"allD",46,27,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328687",1,"allD",2,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328787",2,"allD",4,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328887",3,"allD",15,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328987",4,"allD",31,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329087",5,"allD",29,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329187",6,"allD",46,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329287",7,"allD",50,28,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328688",1,"allD",0,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328788",2,"allD",3,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328888",3,"allD",22,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328988",4,"allD",30,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329088",5,"allD",31,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329188",6,"allD",35,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329288",7,"allD",52,29,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328689",1,"allD",0,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328789",2,"allD",9,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328889",3,"allD",11,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328989",4,"allD",33,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329089",5,"allD",28,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329189",6,"allD",48,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"329289",7,"allD",45,30,"AN",724785,10,27770,10,1,0,0.9,5134839.2
"328690",1,"allD",1,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328790",2,"allD",3,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328890",3,"allD",7,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328990",4,"allD",5,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329090",5,"allD",9,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329190",6,"allD",7,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329290",7,"allD",16,1,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328691",1,"allD",0,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328791",2,"allD",3,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328891",3,"allD",5,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328991",4,"allD",7,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329091",5,"allD",10,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329191",6,"allD",8,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329291",7,"allD",14,2,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328692",1,"allD",0,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328792",2,"allD",6,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328892",3,"allD",2,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328992",4,"allD",13,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329092",5,"allD",12,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329192",6,"allD",15,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"329292",7,"allD",23,3,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328693",1,"allD",1,4,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328793",2,"allD",1,4,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
"328893",3,"allD",4,4,"AJ",230018,10,3730,10,1,0,0.9,5134839.2
