"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"329045",5,"allD",10,1,"AL",86430,10,5140,10,3,0.7,0.9,2567419.6
"329145",6,"allD",14,1,"AL",86430,10,5140,10,3,0.7,0.9,2567419.6
"329245",7,"allD",0,1,"AL",86430,10,5140,10,3,0.7,0.9,2567419.6
"328646",1,"allD",0,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"328746",2,"allD",0,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"328846",3,"allD",4,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"328946",4,"allD",8,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"329046",5,"allD",13,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"329146",6,"allD",13,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"329246",7,"allD",20,1,"AL",74418,10,5140,10,4,0,0.9,2567419.6
"328647",1,"allD",0,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"328747",2,"allD",1,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"328847",3,"allD",8,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"328947",4,"allD",7,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"329047",5,"allD",11,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"329147",6,"allD",12,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"329247",7,"allD",0,1,"AL",74418,10,5140,10,4,0.7,0.9,2567419.6
"328648",1,"allD",0,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"328748",2,"allD",0,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"328848",3,"allD",4,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"328948",4,"allD",8,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"329048",5,"allD",13,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"329148",6,"allD",13,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"329248",7,"allD",20,1,"AL",116701,10,5140,10,5,0,0.9,2567419.6
"328649",1,"allD",0,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"328749",2,"allD",0,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"328849",3,"allD",6,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"328949",4,"allD",10,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"329049",5,"allD",14,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"329149",6,"allD",5,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"329249",7,"allD",0,1,"AL",116701,10,5140,10,5,0.7,0.9,2567419.6
"328650",1,"allD",0,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"328750",2,"allD",0,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"328850",3,"allD",4,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"328950",4,"allD",8,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"329050",5,"allD",13,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"329150",6,"allD",13,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"329250",7,"allD",20,1,"AL",124993,10,6168,12,1,0,0.9,2567419.6
"328651",1,"allD",1,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"328751",2,"allD",1,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"328851",3,"allD",6,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"328951",4,"allD",12,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"329051",5,"allD",14,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"329151",6,"allD",2,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"329251",7,"allD",0,1,"AL",124993,10,6168,12,1,0.7,0.9,2567419.6
"328652",1,"allD",0,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"328752",2,"allD",0,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"328852",3,"allD",4,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"328952",4,"allD",8,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"329052",5,"allD",13,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"329152",6,"allD",13,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"329252",7,"allD",20,1,"AL",127500,10,6168,12,2,0,0.9,2567419.6
"328653",1,"allD",1,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"328753",2,"allD",1,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"328853",3,"allD",4,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"328953",4,"allD",7,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"329053",5,"allD",9,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"329153",6,"allD",2,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"329253",7,"allD",0,1,"AL",127500,10,6168,12,2,0.7,0.9,2567419.6
"328654",1,"allD",0,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"328754",2,"allD",0,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"328854",3,"allD",4,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"328954",4,"allD",8,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"329054",5,"allD",13,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"329154",6,"allD",13,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"329254",7,"allD",20,1,"AL",86430,10,6168,12,3,0,0.9,2567419.6
"328655",1,"allD",0,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"328755",2,"allD",0,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"328855",3,"allD",4,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"328955",4,"allD",14,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"329055",5,"allD",10,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"329155",6,"allD",12,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"329255",7,"allD",0,1,"AL",86430,10,6168,12,3,0.7,0.9,2567419.6
"328656",1,"allD",0,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"328756",2,"allD",0,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"328856",3,"allD",4,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"328956",4,"allD",8,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"329056",5,"allD",13,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"329156",6,"allD",13,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"329256",7,"allD",20,1,"AL",74418,10,6168,12,4,0,0.9,2567419.6
"328657",1,"allD",0,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"328757",2,"allD",0,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"328857",3,"allD",3,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"328957",4,"allD",9,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"329057",5,"allD",13,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"329157",6,"allD",6,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"329257",7,"allD",0,1,"AL",74418,10,6168,12,4,0.7,0.9,2567419.6
"328658",1,"allD",0,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"328758",2,"allD",0,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"328858",3,"allD",4,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"328958",4,"allD",8,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"329058",5,"allD",13,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"329158",6,"allD",13,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"329258",7,"allD",20,1,"AL",116701,10,6168,12,5,0,0.9,2567419.6
"328659",1,"allD",0,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"328759",2,"allD",1,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"328859",3,"allD",4,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"328959",4,"allD",11,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"329059",5,"allD",9,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"329159",6,"allD",6,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"329259",7,"allD",0,1,"AL",116701,10,6168,12,5,0.7,0.9,2567419.6
"328660",1,"allD",0,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"328760",2,"allD",0,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"328860",3,"allD",4,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"328960",4,"allD",8,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"329060",5,"allD",13,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"329160",6,"allD",13,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"329260",7,"allD",20,1,"AL",124993,10,7196,14,1,0,0.9,2567419.6
"328661",1,"allD",0,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"328761",2,"allD",1,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"328861",3,"allD",5,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"328961",4,"allD",11,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"329061",5,"allD",10,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"329161",6,"allD",2,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"329261",7,"allD",0,1,"AL",124993,10,7196,14,1,0.7,0.9,2567419.6
"328662",1,"allD",0,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"328762",2,"allD",0,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"328862",3,"allD",4,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"328962",4,"allD",8,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"329062",5,"allD",13,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"329162",6,"allD",13,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"329262",7,"allD",20,1,"AL",127500,10,7196,14,2,0,0.9,2567419.6
"328663",1,"allD",0,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"328763",2,"allD",3,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"328863",3,"allD",2,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"328963",4,"allD",7,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"329063",5,"allD",10,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"329163",6,"allD",2,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"329263",7,"allD",0,1,"AL",127500,10,7196,14,2,0.7,0.9,2567419.6
"328664",1,"allD",0,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"328764",2,"allD",0,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"328864",3,"allD",4,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"328964",4,"allD",8,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"329064",5,"allD",13,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"329164",6,"allD",13,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"329264",7,"allD",20,1,"AL",86430,10,7196,14,3,0,0.9,2567419.6
"328665",1,"allD",0,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"328765",2,"allD",1,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"328865",3,"allD",5,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"328965",4,"allD",12,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"329065",5,"allD",11,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"329165",6,"allD",15,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"329265",7,"allD",0,1,"AL",86430,10,7196,14,3,0.7,0.9,2567419.6
"328666",1,"allD",0,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"328766",2,"allD",0,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"328866",3,"allD",4,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"328966",4,"allD",8,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"329066",5,"allD",13,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"329166",6,"allD",13,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"329266",7,"allD",20,1,"AL",74418,10,7196,14,4,0,0.9,2567419.6
"328667",1,"allD",0,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"328767",2,"allD",3,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"328867",3,"allD",7,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"328967",4,"allD",8,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"329067",5,"allD",8,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"329167",6,"allD",13,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"329267",7,"allD",0,1,"AL",74418,10,7196,14,4,0.7,0.9,2567419.6
"328668",1,"allD",0,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"328768",2,"allD",0,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"328868",3,"allD",4,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"328968",4,"allD",8,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"329068",5,"allD",13,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"329168",6,"allD",13,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"329268",7,"allD",20,1,"AL",116701,10,7196,14,5,0,0.9,2567419.6
"328669",1,"allD",1,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"328769",2,"allD",1,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"328869",3,"allD",4,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"328969",4,"allD",11,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"329069",5,"allD",7,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"329169",6,"allD",1,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"329269",7,"allD",0,1,"AL",116701,10,7196,14,5,0.7,0.9,2567419.6
"328670",1,"allD",0,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"328770",2,"allD",0,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"328870",3,"allD",4,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"328970",4,"allD",8,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"329070",5,"allD",13,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"329170",6,"allD",13,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"329270",7,"allD",20,1,"AL",124993,10,8224,16,1,0,0.9,2567419.6
"328671",1,"allD",0,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"328771",2,"allD",3,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"328871",3,"allD",3,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"328971",4,"allD",12,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"329071",5,"allD",5,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"329171",6,"allD",5,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"329271",7,"allD",0,1,"AL",124993,10,8224,16,1,0.7,0.9,2567419.6
"328672",1,"allD",0,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"328772",2,"allD",0,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"328872",3,"allD",4,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"328972",4,"allD",8,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"329072",5,"allD",13,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"329172",6,"allD",13,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"329272",7,"allD",20,1,"AL",127500,10,8224,16,2,0,0.9,2567419.6
"328673",1,"allD",0,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"328773",2,"allD",2,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"328873",3,"allD",5,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"328973",4,"allD",5,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"329073",5,"allD",9,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"329173",6,"allD",1,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"329273",7,"allD",0,1,"AL",127500,10,8224,16,2,0.7,0.9,2567419.6
"328674",1,"allD",0,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"328774",2,"allD",0,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"328874",3,"allD",4,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"328974",4,"allD",8,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"329074",5,"allD",13,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"329174",6,"allD",13,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"329274",7,"allD",20,1,"AL",86430,10,8224,16,3,0,0.9,2567419.6
"328675",1,"allD",0,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"328775",2,"allD",1,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"328875",3,"allD",6,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"328975",4,"allD",8,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"329075",5,"allD",5,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"329175",6,"allD",11,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"329275",7,"allD",0,1,"AL",86430,10,8224,16,3,0.7,0.9,2567419.6
"328676",1,"allD",0,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"328776",2,"allD",0,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"328876",3,"allD",4,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"328976",4,"allD",8,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"329076",5,"allD",13,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"329176",6,"allD",13,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"329276",7,"allD",20,1,"AL",74418,10,8224,16,4,0,0.9,2567419.6
"328677",1,"allD",0,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"328777",2,"allD",0,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"328877",3,"allD",4,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"328977",4,"allD",14,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"329077",5,"allD",11,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"329177",6,"allD",20,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"329277",7,"allD",0,1,"AL",74418,10,8224,16,4,0.7,0.9,2567419.6
"328678",1,"allD",0,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"328778",2,"allD",0,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"328878",3,"allD",4,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"328978",4,"allD",8,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"329078",5,"allD",13,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"329178",6,"allD",13,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"329278",7,"allD",20,1,"AL",116701,10,8224,16,5,0,0.9,2567419.6
"328679",1,"allD",0,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"328779",2,"allD",1,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"328879",3,"allD",6,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"328979",4,"allD",13,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"329079",5,"allD",6,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"329179",6,"allD",4,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"329279",7,"allD",0,1,"AL",116701,10,8224,16,5,0.7,0.9,2567419.6
"328680",1,"allD",0,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"328780",2,"allD",0,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"328880",3,"allD",4,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"328980",4,"allD",8,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"329080",5,"allD",13,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"329180",6,"allD",13,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"329280",7,"allD",20,1,"AL",124993,10,9252,18,1,0,0.9,2567419.6
"328681",1,"allD",0,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"328781",2,"allD",2,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"328881",3,"allD",3,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"328981",4,"allD",10,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"329081",5,"allD",10,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"329181",6,"allD",1,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"329281",7,"allD",0,1,"AL",124993,10,9252,18,1,0.7,0.9,2567419.6
"328682",1,"allD",0,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"328782",2,"allD",0,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"328882",3,"allD",4,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"328982",4,"allD",8,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"329082",5,"allD",13,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"329182",6,"allD",13,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"329282",7,"allD",20,1,"AL",127500,10,9252,18,2,0,0.9,2567419.6
"328683",1,"allD",0,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"328783",2,"allD",1,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"328883",3,"allD",5,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"328983",4,"allD",5,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"329083",5,"allD",9,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"329183",6,"allD",2,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"329283",7,"allD",0,1,"AL",127500,10,9252,18,2,0.7,0.9,2567419.6
"328684",1,"allD",0,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"328784",2,"allD",0,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"328884",3,"allD",4,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"328984",4,"allD",8,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"329084",5,"allD",13,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"329184",6,"allD",13,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"329284",7,"allD",20,1,"AL",86430,10,9252,18,3,0,0.9,2567419.6
"328685",1,"allD",0,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"328785",2,"allD",1,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"328885",3,"allD",7,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"328985",4,"allD",12,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"329085",5,"allD",7,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"329185",6,"allD",12,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"329285",7,"allD",0,1,"AL",86430,10,9252,18,3,0.7,0.9,2567419.6
"328686",1,"allD",0,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"328786",2,"allD",0,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"328886",3,"allD",4,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"328986",4,"allD",8,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"329086",5,"allD",13,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"329186",6,"allD",13,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"329286",7,"allD",20,1,"AL",74418,10,9252,18,4,0,0.9,2567419.6
"328687",1,"allD",0,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"328787",2,"allD",1,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"328887",3,"allD",3,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"328987",4,"allD",10,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"329087",5,"allD",11,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"329187",6,"allD",17,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"329287",7,"allD",0,1,"AL",74418,10,9252,18,4,0.7,0.9,2567419.6
"328688",1,"allD",0,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"328788",2,"allD",0,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"328888",3,"allD",4,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"328988",4,"allD",8,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"329088",5,"allD",13,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"329188",6,"allD",13,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"329288",7,"allD",20,1,"AL",116701,10,9252,18,5,0,0.9,2567419.6
"328689",1,"allD",1,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"328789",2,"allD",1,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"328889",3,"allD",3,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"328989",4,"allD",5,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"329089",5,"allD",4,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"329189",6,"allD",2,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"329289",7,"allD",0,1,"AL",116701,10,9252,18,5,0.7,0.9,2567419.6
"328690",1,"allD",0,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"328790",2,"allD",0,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"328890",3,"allD",4,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"328990",4,"allD",8,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"329090",5,"allD",13,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"329190",6,"allD",13,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"329290",7,"allD",20,1,"AL",124993,10,10280,20,1,0,0.9,2567419.6
"328691",1,"allD",1,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
"328791",2,"allD",0,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
"328891",3,"allD",3,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
"328991",4,"allD",14,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
"329091",5,"allD",15,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
"329191",6,"allD",3,1,"AL",124993,10,10280,20,1,0.7,0.9,2567419.6
